asset,tf,family,donchian,ma_len,atr_k_entry,atr_k_trail,scale_in_layers,scale_in_gap_atr,partial_tp_r,partial_tp_frac,Sharpe,Sortino,Calmar,MaxDD,ProfitFactor,Ulcer,rsi_len,rsi_low_high,bb_len,bb_dev,mean_exit,max_layers,adx_len,adx_thr,vol_z_thr,hysteresis
NZDUSD,1h,V3_TF,20.0,50.0,1.5,2.0,3.0,1.2,2.0,0.5,1.4918455961845087,2.0635155953619293,1.3952223878547467,0.09772024658615015,1.381165760308035,10.38408774529836,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,3.0,3.0,0.8,2.0,0.33,1.9083748850939475,2.2163100750383142,1.6925766222733871,0.1392451889322816,1.7142595435246786,6.815209403765651,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,2.0,1.0,0.8,1.5,0.5,1.6553133597249006,2.236062789633954,1.471268460329128,0.08332867674727823,1.4195998145833633,12.865533167563047,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,100.0,2.0,2.0,1.0,0.8,1.5,0.33,1.9461341347185035,2.234790034282013,1.7063664532023475,0.11221739557095733,1.957098575305501,6.222532072341047,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,100.0,2.0,2.0,1.0,1.0,2.0,0.5,1.2706171788584342,1.6184917635656946,1.2501527958374912,0.13379495819156387,1.882454551390527,8.144372396780964,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,2.0,3.0,1.0,1.0,2.0,0.5,1.5276682867685032,1.9124839284001625,1.3000705756683868,0.12507460257761027,1.5219750837104566,5.1525573707278705,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,2.0,2.0,3.0,0.8,2.0,0.33,1.470903374773194,2.0248935684554525,1.2524886186976796,0.1389319921011306,1.5294332809591717,10.466690576884027,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,1.5,1.5,3.0,0.8,2.0,0.5,1.2191842782250468,1.351701777498372,1.0481778487953735,0.1318697355699593,1.6287835049755501,11.249277177232438,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.0,2.0,2.0,0.8,1.5,0.33,1.96366485954265,2.1860048837833674,1.4305197896205886,0.11714728612401458,1.4130610464002926,12.397482287182331,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,1.0,0.8,2.0,0.5,1.4096655215325278,1.649449832573244,1.2684566131665131,0.1361076441249267,1.620159262424425,11.604790320992127,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.5,2.0,2.0,1.2,1.5,0.5,1.8359805749864015,2.082103857552785,1.3637910830280175,0.13092041795707748,1.5032598477292476,13.99188082592324,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.0,1.5,1.0,0.8,1.5,0.33,1.8017141144076987,2.0833106484921036,1.0851185977130848,0.057574560244437814,1.9060053377846509,11.471699278230039,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,2.0,2.0,0.0,1.2,2.0,0.5,1.2892881434690322,1.5997325925987274,1.2609189729997967,0.05335299312314634,2.208174751917146,5.38604879157567,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,2.0,1.0,0.8,2.0,0.33,1.7525267631384485,2.178507253910751,1.3326978495025223,0.052268121338701824,2.074795592124155,9.723735997475476,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.0,1.5,2.0,0.8,1.5,0.33,1.5995142141341767,2.0164951211304993,0.9119587431279857,0.08417957265938256,2.358202412328256,11.127509483194348,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.5,2.0,0.0,1.2,2.0,0.33,1.9729854162746767,2.376430346485796,1.8014072170388782,0.07408998985587865,1.6535483533192168,11.14529043114269,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,2.0,3.0,1.0,0.8,2.0,0.33,1.2753522011236327,1.7213625790739524,1.1317003177261857,0.07384620065959556,2.2652719030711013,10.36271716700816,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,1.0,1.5,2.0,1.2,1.5,0.33,1.9737369379254797,2.235696916023329,1.6753738133271088,0.06131241845885682,2.245419765882187,7.664486698297784,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,1.0,2.0,0.0,0.8,1.5,0.5,1.5835003125727707,1.8567507764837297,1.5570781670250675,0.07532098204952893,1.6827469123835512,9.733175577732057,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.0,3.0,1.0,1.0,2.0,0.5,1.6520287415262427,2.1858187291658933,1.1137633601793002,0.1222931774180194,1.453512725614456,12.383345164971459,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,3.0,3.0,0.8,2.0,0.5,1.7784217790345669,2.075757888643761,1.2911090933845077,0.14862260862599957,1.9810983257744306,8.272296428107829,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,0.0,1.0,1.5,0.5,1.7863387275275708,2.072447953479121,1.0579322157892292,0.1397982582965447,1.8934680161083266,6.590906567262762,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,2.0,3.0,3.0,0.8,2.0,0.33,1.968598762184396,2.1752521983120863,1.530967003098244,0.08319233796137768,1.8558030349022756,11.929995954590051,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.0,1.5,3.0,0.8,1.5,0.33,1.4148541358822269,1.7765702975520772,0.8209630285024199,0.1475225994428246,2.007347534657573,11.506296590797202,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,2.0,0.8,1.5,0.5,1.7205021792324149,2.1000070927124312,0.9148491845711053,0.08777976513645303,2.3016005993432183,5.745720433091799,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,1.0,0.8,1.5,0.33,1.331257778057663,1.686588331718237,0.8947634133372718,0.1464226183917851,1.8864291265712456,9.159311530467757,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.0,2.0,3.0,1.2,1.5,0.5,1.5847331809262022,1.923016226211707,1.1539065525557564,0.09512592725319931,1.8631138163211167,6.791011920855388,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,2.0,1.5,1.0,1.0,2.0,0.5,1.363321493541635,1.6005014389409133,1.1283486478034421,0.061769310040427364,2.4102103553102143,6.719527873920988,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.5,2.0,3.0,1.2,1.5,0.5,1.279773287463508,1.7770061289124728,1.2594181619343257,0.1403945260829057,2.2734539742039006,8.226123934847447,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,3.0,2.0,1.2,2.0,0.33,1.3128993154150725,1.7514859339768734,0.8721387166693456,0.12516516621433982,2.3432561391780045,13.849738887957079,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,3.0,0.0,0.8,2.0,0.5,1.8772232375911466,2.561988832252414,1.8450970445621773,0.08450052734198661,1.3298170227946164,7.115771230974474,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,1.0,1.2,1.5,0.5,1.8872451808362574,2.2397492864466324,1.6947952466896836,0.11820982154869797,2.1103593160976297,7.17871906241336,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.0,1.5,3.0,1.0,2.0,0.5,1.8557985011647495,2.325028705400648,1.3056944304243778,0.10226660057812592,2.2380958229150725,9.805607991444846,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,1.0,1.2,2.0,0.33,1.9831994239048223,2.653271293324163,1.9144491613211305,0.09876081556077398,1.513818767523194,11.284465571398709,,,,,,,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.810071539363613,2.3307279128604157,1.1562088522355487,0.13587377103553805,1.901717596872706,12.187888432684742,7.0,"[25, 75]",20.0,2.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.797843301195968,2.0754320063695086,1.3690415987834166,0.104857913359875,1.7329486006656882,6.014389704213512,7.0,"[25, 75]",20.0,2.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.970571439329166,2.4059061013511207,1.411994483648277,0.073886386501115,1.5237192867843996,8.410067578303416,7.0,"[25, 75]",20.0,2.5,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9553983098082093,2.7021416190852094,1.125966152207874,0.13546718767757981,2.2545061020939796,13.103145311830328,7.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9461890070159382,2.5101743781974206,1.7157141901214636,0.13964359409595845,1.5686371644636108,6.151782165294063,7.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.7694030241113228,2.2827781849833606,1.27709570965273,0.087451630387963,2.1556183863657026,10.80626729935721,7.0,"[20, 80]",20.0,3.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.452999662228562,1.7091550848661659,1.0053434119787017,0.05437042638762442,2.050323111030633,12.738876139531575,14.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.961170574922541,2.539394109881883,1.8237707270301877,0.08613322870883366,1.9830813611272573,8.832545584538062,14.0,"[25, 75]",20.0,3.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.7551013760414893,2.359831236473188,1.2247403112714694,0.07915405432250554,1.471914797820555,14.765547872122278,14.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.738118442823232,2.072758841318666,1.4813404091623952,0.12635387227781764,2.4723644881940885,11.773454564867528,14.0,"[20, 80]",20.0,2.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8928363674286854,2.5755423898668726,1.3301148203883466,0.08630356060540068,1.4994178959641113,10.000802498723395,14.0,"[20, 80]",20.0,2.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8384534579183915,2.5089988818851934,1.6646557423494521,0.10254046053242527,1.3782379498762733,7.920878013660552,14.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8128042459600426,2.239978533435015,1.2609422966575852,0.126586998626246,1.759185745748698,14.185920243720915,14.0,"[20, 80]",20.0,2.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.2180617475628102,1.5272292038206676,0.8896729390265884,0.07217719234841197,1.7239236713682116,14.135045183308968,14.0,"[20, 80]",20.0,2.5,sma,2.0,,,,
NZDUSD,1h,V3_RS,,,,,,,,,1.5289271292402429,1.8613637821192512,1.1069637520670275,0.07306554237613697,1.9043894870175357,13.445399978335951,,,,,,,14.0,18.0,0.5,1.0
NZDUSD,1h,V3_RS,,,,,,,,,1.3544108365141978,1.7265064415150297,1.2597482270833236,0.0665332463123473,1.7364265286922684,6.859485004905519,,,,,,,14.0,25.0,0.0,1.0
NZDUSD,1h,V3_RS,,,,,,,,,1.6330060654919643,2.2179373031059093,1.1427044459945315,0.09208940460470479,1.8208896152705758,14.97224569249749,,,,,,,20.0,18.0,0.0,3.0
NZDUSD,1h,V3_RS,,,,,,,,,1.6343274366309546,2.156552309175648,1.4995309155022676,0.11027310200228713,2.0222557745977716,8.060191370357984,,,,,,,20.0,25.0,0.0,2.0
NZDUSD,1h,V3_RS,,,,,,,,,1.8934367734129671,2.5302519748736403,1.800500631530254,0.14012789449860433,2.04409698235267,12.125965507840652,,,,,,,20.0,25.0,0.5,1.0
NZDUSD,4h,V3_TF,40.0,200.0,1.5,3.0,1.0,1.0,2.0,0.33,1.9402572806330585,2.1974236179698012,1.812482628152197,0.14533676652823962,1.6875091050079596,12.222685640528933,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,100.0,2.0,3.0,0.0,0.8,1.5,0.33,1.6920345120047826,2.012397912814186,1.361489728245427,0.053062429566564775,2.4155901165992812,13.765008751532603,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,200.0,1.5,1.5,0.0,0.8,2.0,0.5,1.7504260468698942,2.433593564541346,1.1729796593190018,0.05855231147994131,1.647848960364746,13.553690151586705,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,100.0,1.0,2.0,1.0,1.2,2.0,0.5,1.9315373449435151,2.5343221859337457,1.2510962670906378,0.14385224692348964,1.8993398323873865,6.041583199219641,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,2.0,1.5,2.0,1.2,1.5,0.5,1.2570674820259837,1.621617902430763,0.9122513597135629,0.07568296199339906,1.8956449230106727,5.897798213472514,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,100.0,1.0,1.5,2.0,0.8,2.0,0.33,1.9041522292307735,2.13624314667094,1.0391284343988803,0.0919869817281631,2.1961814914920663,12.616415766851425,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,1.0,1.5,0.0,1.0,1.5,0.5,1.2708731530558934,1.4707777684640084,1.1891209883729654,0.14038470236898998,1.515726053317678,11.479203245812661,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,200.0,2.0,3.0,3.0,1.0,2.0,0.33,1.2926491095654074,1.5261939283020207,1.1832225676983226,0.08940585902140473,1.8602491200826292,8.797663693878885,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,200.0,2.0,3.0,3.0,1.2,1.5,0.5,1.392976355860949,1.6231287981118807,1.3565509134407203,0.13095718822927244,2.2688306223669823,8.159706670062347,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,100.0,1.5,2.0,2.0,1.2,2.0,0.33,1.5436572201770653,1.7714543961338836,1.073084590332353,0.09074641606062295,1.6273651600540786,6.623015497693945,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,2.0,3.0,2.0,0.8,1.5,0.5,1.5208843656187712,2.1015232797391525,0.8610657403714873,0.08558328944006816,1.9439438619903147,6.058507768518224,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,1.0,2.0,0.0,1.0,2.0,0.5,1.942149823074307,2.3314407755197997,1.1637210904548592,0.10934486367019099,1.9257367344639946,10.613020581463037,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.0,1.5,0.0,1.2,2.0,0.5,1.8274152975022424,2.1994587865644966,1.2746036133149752,0.08800315953702276,1.9624314042569144,14.871304287032409,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,100.0,1.0,1.5,0.0,1.0,2.0,0.5,1.5308844783430815,1.7062638106109136,1.3310155369328867,0.0899460704435176,1.9729524379665895,9.98479024024622,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,2.0,2.0,0.0,0.8,2.0,0.5,1.2697839771810209,1.6391880818336897,0.9605246956586174,0.0530838787614881,1.5739345403013625,10.039922437741389,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,200.0,2.0,1.5,1.0,1.0,1.5,0.5,1.560010639531677,1.8525392896761994,1.1259184534047557,0.14662141775691268,2.3048472566880016,8.664951468500096,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,200.0,2.0,2.0,3.0,0.8,1.5,0.33,1.3765287751595898,1.5213330933963596,0.8170102076901288,0.14496628519312807,2.0210543722157115,11.997183612756476,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,1.0,3.0,2.0,1.0,2.0,0.33,1.744375480019497,2.0174954773285196,1.1738209124770134,0.12587895178142897,2.3864127475103567,7.445324438622252,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,1.0,3.0,2.0,1.0,2.0,0.5,1.7157307735674028,2.3972504744426972,1.3401035330123954,0.10869252222840727,2.400114231117976,9.145115496407318,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,2.0,3.0,1.0,1.0,2.0,0.33,1.4834074369096677,1.914860987455948,1.371746827550422,0.13370857822092508,1.9247118219111377,9.400419340074642,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,1.5,2.0,0.0,1.0,1.5,0.5,1.5349590777758633,1.8837595020122744,0.9352460802569142,0.08875928931776107,2.1182947438899733,10.382132517643473,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,2.0,1.5,3.0,1.2,2.0,0.33,1.3278192448774264,1.5991189879830736,1.1346843404664273,0.10656446587303037,2.4502174017579867,9.4059652862333,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,2.0,2.0,3.0,0.8,1.5,0.33,1.5923178500047408,1.959400038397202,1.0424187204408646,0.05716677327331781,2.4833923419419577,12.662179742314049,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,1.5,2.0,2.0,1.0,1.5,0.5,1.2185887816487502,1.5480168419355393,1.1430062433467725,0.09186899584094615,2.4933168982945197,13.517389764758153,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.0,3.0,2.0,1.2,1.5,0.33,1.7008236308143907,2.3035631710264046,1.137786753404684,0.14746005743502147,1.9028637470969108,5.117610618123367,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,100.0,2.0,2.0,1.0,1.2,1.5,0.33,1.5443805669063777,1.9134189671539235,1.2003827461013061,0.11131097618882341,2.489530367004086,6.299324930636123,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.0,3.0,2.0,1.0,2.0,0.33,1.9099263499887567,2.4024986093019405,1.2062272070871802,0.12054865748626416,1.6481063016990363,5.079988829130028,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,200.0,2.0,3.0,2.0,0.8,2.0,0.33,1.4729897383290322,1.8691312002983522,1.0640506550639133,0.05251165641174116,1.9501731695235658,8.63662871816239,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,100.0,1.5,2.0,2.0,0.8,2.0,0.33,1.258677798536349,1.6021730329508421,1.232689372212926,0.135104812333145,1.6248280656440293,7.45732447491428,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,200.0,1.0,2.0,3.0,0.8,1.5,0.33,1.6077256374659492,1.9299043048930493,0.909647065727976,0.10467224562392773,1.536493365303479,11.622591706451086,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,1.0,1.5,1.0,0.8,2.0,0.5,1.531871091084394,2.031220480829619,1.1827070947703502,0.06694045004699337,1.4733116297667272,8.615959193954616,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,100.0,1.5,3.0,3.0,1.0,1.5,0.33,1.4667873964133056,1.6470331243924543,0.9799503205506959,0.06961674819951012,1.818062429744224,5.475718226529129,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,50.0,2.0,3.0,3.0,1.2,1.5,0.33,1.8838103435993716,2.399052136887433,1.8825143588666549,0.08852702946933191,1.314409710253545,14.821614886677501,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,200.0,2.0,3.0,2.0,1.0,1.5,0.33,1.5188554944372852,1.7703747301065778,1.468399930579147,0.05073431948327212,1.6137311496548152,14.320849921137656,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.0,1.5,3.0,1.0,1.5,0.5,1.304432276965952,1.5604682011757722,0.829592618440417,0.11014919787737075,2.4427990974911724,9.429099819971938,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,200.0,2.0,2.0,0.0,1.2,2.0,0.5,1.5907872524609858,2.137439493841698,0.9232207941354951,0.05658280444842554,2.249543620017765,5.406899454495841,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.5,3.0,1.0,1.0,1.5,0.5,1.8180560050430588,2.1270859121256573,1.7788390843994948,0.14906103829927103,2.3355332070159935,8.620195460870033,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,50.0,1.5,2.0,3.0,0.8,2.0,0.5,1.2368308986437495,1.7192547411279349,0.9903972849630586,0.07662220462922112,2.257132195469606,12.070026470519652,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.0,1.5,3.0,1.0,2.0,0.33,1.9661013096059416,2.4717482935391693,1.2792003697972731,0.05704747553994534,2.1956514129875413,10.261718609184344,,,,,,,,,,
NZDUSD,4h,V3_TF,60.0,100.0,1.0,1.5,1.0,0.8,2.0,0.5,1.3716465083719185,1.6370291890715596,1.2803848235923385,0.09863145148721977,1.7188513641829708,12.71470403304599,,,,,,,,,,
NZDUSD,4h,V3_TF,20.0,200.0,1.0,2.0,2.0,1.2,2.0,0.33,1.479392209011383,1.986649783834431,0.8083495684967855,0.13892546259030472,1.3067546595382669,14.128019169170386,,,,,,,,,,
NZDUSD,4h,V3_TF,40.0,50.0,1.0,2.0,2.0,0.8,1.5,0.33,1.859094342968652,2.1601744245911787,1.237955080333495,0.1259028993567653,2.4280912890465034,5.388791718225581,,,,,,,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.979433103297898,2.7634505558967373,1.3154711446933391,0.09851586366072583,2.210847623919097,10.954807349530192,7.0,"[25, 75]",20.0,2.0,midband,1.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.313118729248229,1.5557083647436944,1.3016475628380229,0.14963254516165428,2.41677059631522,5.906820923671498,7.0,"[25, 75]",20.0,2.0,midband,2.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.565725151843977,2.0824438136499044,1.0162595315932805,0.1281031785971813,1.4773646544548364,8.818028337483135,7.0,"[25, 75]",20.0,2.0,sma,1.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.792030554535865,2.0632827303010264,1.3939720047741564,0.11994614412972855,1.323853501400564,6.649868223917547,7.0,"[25, 75]",20.0,2.5,midband,1.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.3624618589940547,1.7518058683412934,1.293082040829311,0.08130674498597204,2.1458244694699737,9.183532659141706,7.0,"[25, 75]",20.0,2.5,midband,2.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.410745745783573,1.8339487447489184,0.9552318424581424,0.09799879420140947,2.398326490438217,8.885660459587877,7.0,"[25, 75]",20.0,2.5,sma,0.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.9499356534032404,2.3817505995917183,1.80569944786206,0.1078103593892003,1.7544106530673778,13.33430285906981,7.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.7279065119524035,1.978918211848334,1.5460968681979979,0.1091701603176994,1.8465184590319088,13.549596668841845,7.0,"[20, 80]",20.0,2.0,sma,1.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.2406009588642901,1.5483323038267554,0.8612916653323685,0.11216147004486926,1.8453243494794833,8.31998201542691,14.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.9552850228524123,2.7118112015944993,1.0882668577536116,0.10005929647625428,1.964073290889705,11.363383575953293,14.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.504712519447344,2.042164428931575,1.2941421380712734,0.07514049412516993,1.611932511549349,7.500938634727474,14.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
NZDUSD,4h,V3_MR,,,,,,,,,1.7090361493045296,2.0774340905638224,0.937500449983493,0.05943336124411023,1.5714574995899426,10.327296008437887,14.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
NZDUSD,4h,V3_RS,,,,,,,,,1.826436784872345,2.4543394724049925,1.4163599624639647,0.06809218874843925,1.8128241846642776,11.481928137902655,,,,,,,14.0,18.0,0.5,3.0
NZDUSD,4h,V3_RS,,,,,,,,,1.2582755855224197,1.446024774985938,1.0276541813321967,0.05374376560923906,1.9879136257568661,9.828145907133619,,,,,,,14.0,22.0,0.0,1.0
NZDUSD,4h,V3_RS,,,,,,,,,1.8327624051298144,2.0905489982083636,1.8074623628352051,0.11610236471595335,1.8654664789450073,11.454607935018469,,,,,,,14.0,25.0,0.5,1.0
NZDUSD,4h,V3_RS,,,,,,,,,1.691577790342258,2.2483936786942342,1.0398174999523604,0.06530957250009461,1.303885402055277,5.805286546132419,,,,,,,20.0,18.0,0.0,2.0
NZDUSD,4h,V3_RS,,,,,,,,,1.9956628466812698,2.6378702257780344,1.5486901193952627,0.11736315491023344,1.8275079735697548,7.513074824520406,,,,,,,20.0,18.0,0.5,3.0
NZDUSD,4h,V3_RS,,,,,,,,,1.7037169150074822,2.0893118675317446,1.2207395879991216,0.09673515170442837,2.4672311463094516,6.0354565442437655,,,,,,,20.0,22.0,0.0,1.0
NZDUSD,4h,V3_RS,,,,,,,,,1.97111028804796,2.2544490757039983,1.5844786942641944,0.06363996495803877,1.356360848756401,9.969793749533597,,,,,,,20.0,22.0,0.5,1.0
NZDUSD,4h,V3_RS,,,,,,,,,1.5776447537909963,1.8351565094991038,1.2788044553209943,0.08343952104144932,2.3630242025881705,6.0159853140098285,,,,,,,20.0,22.0,0.5,3.0
NZDUSD,4h,V3_RS,,,,,,,,,1.6558850886345735,2.0820737328298486,1.4572604328132508,0.052793175511352056,1.8028443778938654,12.795314888364691,,,,,,,20.0,25.0,0.0,1.0
NZDUSD,4h,V3_RS,,,,,,,,,1.7612696299286088,2.364356685744727,1.1981591107865306,0.14536884179924092,2.170198933084799,14.82844309248514,,,,,,,20.0,25.0,0.5,2.0
NZDUSD,4h,V3_RS,,,,,,,,,1.3588982923399409,1.5945375793138807,0.8254217391369898,0.07566826043975546,2.3076993053859645,13.349029562929871,,,,,,,20.0,25.0,0.5,3.0
EURJPY,1h,V3_TF,20.0,100.0,2.0,2.0,1.0,1.0,1.5,0.33,1.990552900173721,2.581742026406728,1.0672139734035793,0.09031951464021587,2.0566306250636615,6.635653375586151,,,,,,,,,,
EURJPY,1h,V3_TF,60.0,50.0,2.0,1.5,0.0,0.8,1.5,0.33,1.9005773059204931,2.470688179923185,1.2946182575099126,0.12026468572882563,2.364368249695789,11.93774859287132,,,,,,,,,,
EURJPY,1h,V3_TF,60.0,100.0,2.0,2.0,2.0,0.8,1.5,0.5,1.96153596993642,2.6176864960525035,1.539243857480663,0.06575751542271922,2.4453850080106,7.230644871946184,,,,,,,,,,
EURJPY,1h,V3_TF,20.0,100.0,1.5,2.0,0.0,1.2,1.5,0.5,1.4917444594854878,1.7496545460341006,1.0969682418705264,0.11598837571702865,1.39184161532046,11.198248136866322,,,,,,,,,,
EURJPY,1h,V3_TF,40.0,50.0,1.0,3.0,2.0,1.2,2.0,0.5,1.908797285403864,2.3715362808922618,1.2992611120816737,0.09398381082238152,2.039609164187463,8.488163703033685,,,,,,,,,,
EURJPY,1h,V3_TF,20.0,100.0,1.5,2.0,2.0,1.2,2.0,0.5,1.4749880682031982,2.007686660512045,0.8514807075405071,0.12289451096143614,2.051064563802724,14.414727326966299,,,,,,,,,,
EURJPY,1h,V3_TF,20.0,200.0,2.0,2.0,3.0,0.8,1.5,0.5,1.7167234877967195,2.2555707679575754,1.1456960964568206,0.14841163401277374,2.111397909890651,11.738886189176101,,,,,,,,,,
EURJPY,1h,V3_TF,60.0,50.0,2.0,3.0,2.0,0.8,2.0,0.5,1.676676868097797,1.87386784350855,1.2433822232981664,0.144542366004,1.9819731568774746,10.669725436783407,,,,,,,,,,
EURJPY,1h,V3_TF,20.0,200.0,2.0,2.0,1.0,1.0,2.0,0.33,1.3703056568196517,1.7667606542431813,1.0014330544504881,0.13999359992210403,1.5894649346182992,12.18685929051558,,,,,,,,,,
EURJPY,1h,V3_TF,40.0,100.0,1.0,2.0,0.0,1.0,1.5,0.5,1.3272336772237834,1.488080719786213,1.1691302701658823,0.05177569037299965,2.441838740932654,10.325575483192967,,,,,,,,,,
