asset,tf,family,donchian,ma_len,atr_k_entry,atr_k_trail,scale_in_layers,scale_in_gap_atr,partial_tp_r,partial_tp_frac,Sharpe,Sortino,Calmar,MaxDD,ProfitFactor,Ulcer,rsi_len,rsi_low_high,bb_len,bb_dev,mean_exit,max_layers,adx_len,adx_thr,vol_z_thr,hysteresis
NZDUSD,1h,V3_TF,60.0,200.0,2.0,3.0,2.0,1.0,1.5,0.5,0.9469021439346956,1.1095374250052534,0.8888598434519298,0.2482762951725518,2.1497773373586084,14.945174408078582,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,1.0,1.5,2.0,1.2,1.5,0.33,1.9737369379254797,2.235696916023329,1.6753738133271088,0.06131241845885682,2.245419765882187,7.664486698297784,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,2.0,1.5,0.0,0.8,2.0,0.5,0.5868896700994545,0.7680912264785619,0.48596344237378686,0.18179644930357297,2.405868638809861,12.970028400785521,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,1.0,1.5,3.0,1.0,2.0,0.33,1.133069715950198,1.5685871329059153,0.9776525373252365,0.09039568234718609,1.2159074936339114,7.408313113948607,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,2.0,2.0,1.0,1.0,2.0,0.33,1.9147542573491358,2.438406580927799,0.9640316199240262,0.16517491110095522,2.3184270446160182,11.927693981657228,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,1.5,0.0,1.0,1.5,0.5,0.8208196165963422,0.9648130721418332,0.5858656278423288,0.15815421648429318,1.489415667317964,14.147795962860373,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,2.0,1.5,0.0,1.2,1.5,0.33,0.7997452654271978,1.0139445945693464,0.6582774034364723,0.22223190654302355,2.3165685038301964,12.994335128127716,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,1.0,2.0,0.0,0.8,1.5,0.5,1.5835003125727707,1.8567507764837297,1.5570781670250675,0.07532098204952893,1.6827469123835512,9.733175577732057,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,1.5,1.0,0.8,2.0,0.33,0.9787872715299308,1.2280474698300934,0.5810193394621013,0.11993957981532602,2.4196455518013487,6.2574270605296185,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.0,3.0,1.0,1.0,2.0,0.5,1.6520287415262427,2.1858187291658933,1.1137633601793002,0.1222931774180194,1.453512725614456,12.383345164971459,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,1.5,3.0,1.0,1.0,2.0,0.33,1.168340731050197,1.30107559607048,0.9576980725589322,0.24183409137905626,2.4830450976582394,9.006044499650965,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,3.0,1.0,1.2,1.5,0.5,1.4335977796405297,1.8230531581152387,0.7966957767400277,0.23595913514870237,1.8257535129852842,5.175606936373657,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.0,1.5,2.0,1.2,1.5,0.5,1.1396981691934485,1.3878831601070907,1.096137454332149,0.24348318181365675,1.2058208148073168,9.538133738519818,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,3.0,3.0,0.8,2.0,0.5,1.7784217790345669,2.075757888643761,1.2911090933845077,0.14862260862599957,1.9810983257744306,8.272296428107829,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,2.0,1.5,2.0,1.0,2.0,0.5,1.892119159625951,2.6090104143013617,1.7112034479338338,0.2213013754501641,1.2236759342824395,12.172494965581063,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,0.0,1.0,1.5,0.5,1.7863387275275708,2.072447953479121,1.0579322157892292,0.1397982582965447,1.8934680161083266,6.590906567262762,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.0,3.0,3.0,0.8,1.5,0.33,1.932584873916357,2.5065094147773075,1.2770003965575272,0.1928095669374325,2.163510352513252,13.374641751399988,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,2.0,3.0,3.0,0.8,2.0,0.33,1.968598762184396,2.1752521983120863,1.530967003098244,0.08319233796137768,1.8558030349022756,11.929995954590051,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.0,1.5,3.0,0.8,1.5,0.33,1.4148541358822269,1.7765702975520772,0.8209630285024199,0.1475225994428246,2.007347534657573,11.506296590797202,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,100.0,1.5,2.0,0.0,0.8,2.0,0.5,0.8791521282320609,1.0292745116763382,0.6925770022096112,0.08712796171085677,1.5999306412584215,11.4256220837843,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,100.0,1.5,2.0,1.0,0.8,1.5,0.5,1.2510470029046377,1.505168580211244,1.0725521196786814,0.20917620925950947,2.110606617680206,9.894970875653389,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,2.0,3.0,2.0,1.0,2.0,0.5,1.817145930014472,2.1691059669664505,1.6632188227275264,0.24347762515818666,1.517164032689371,10.98204543938018,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.0,1.5,1.0,0.8,1.5,0.5,0.8464509125120536,1.0093844824688167,0.6913209932404399,0.2191395913750872,1.7429303227236903,12.553469249842927,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,2.0,0.8,1.5,0.5,1.7205021792324149,2.1000070927124312,0.9148491845711053,0.08777976513645303,2.3016005993432183,5.745720433091799,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.0,2.0,0.0,1.2,1.5,0.33,0.9546148964327541,1.3138400999702566,0.810828687360912,0.05339362643848011,1.3082207664995744,5.550243893898944,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,1.0,0.8,1.5,0.33,1.331257778057663,1.686588331718237,0.8947634133372718,0.1464226183917851,1.8864291265712456,9.159311530467757,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,100.0,1.0,2.0,1.0,0.8,2.0,0.33,1.0354596320696083,1.2562786602655172,0.6354835046650184,0.22429463396182525,1.4689230111133864,9.306052749774508,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,2.0,2.0,3.0,1.0,1.5,0.33,0.9707396951932622,1.1815830099846225,0.925145106212863,0.14821326391569412,1.5185954583284857,11.06578907897251,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.0,2.0,3.0,1.2,1.5,0.5,1.5847331809262022,1.923016226211707,1.1539065525557564,0.09512592725319931,1.8631138163211167,6.791011920855388,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.5,1.5,2.0,1.2,1.5,0.33,1.3193023440856781,1.4899118524507124,1.0722356108278308,0.19133980707366477,1.5156134506281054,9.903643868604192,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,1.5,1.0,1.2,2.0,0.5,1.109222473682964,1.411747862915357,0.5689490249045617,0.0557144533607836,1.5368502835023448,13.8872288954513,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,2.0,3.0,1.0,0.8,1.5,0.33,1.0593433189315613,1.2530243021623648,0.9549703846004376,0.10631392728940506,2.251874967084463,6.891153348613665,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,100.0,1.5,2.0,1.0,1.0,1.5,0.33,0.6522279914997257,0.8931398393250413,0.4634186050234138,0.1906279985255484,1.7281458789277087,9.67813200253423,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,200.0,1.0,1.5,0.0,1.0,1.5,0.33,1.9135382290362366,2.547117480874876,1.010844591141391,0.16471212561391435,1.5967756909827906,7.670479979176253,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,2.0,1.5,1.0,1.0,2.0,0.5,1.363321493541635,1.6005014389409133,1.1283486478034421,0.061769310040427364,2.4102103553102143,6.719527873920988,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,3.0,0.0,1.0,2.0,0.33,1.7974598924322274,2.3351964301019885,0.9354146019747892,0.21799934110593616,2.384194607793144,12.905905810242189,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.5,2.0,3.0,1.2,1.5,0.5,1.279773287463508,1.7770061289124728,1.2594181619343257,0.1403945260829057,2.2734539742039006,8.226123934847447,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,2.0,1.5,2.0,1.0,2.0,0.33,1.0558199380697941,1.3724832466992096,0.8142261093513812,0.20476705722998306,1.161340087483402,12.091682726161991,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,1.5,1.5,0.0,1.2,2.0,0.5,0.6176365191715388,0.793757170318248,0.479777610790429,0.062661098343168,2.3914306764297972,11.248477598324854,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,1.5,3.0,2.0,1.2,2.0,0.33,1.3128993154150725,1.7514859339768734,0.8721387166693456,0.12516516621433982,2.3432561391780045,13.849738887957079,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.5,3.0,2.0,1.0,2.0,0.33,0.8723266521071165,1.1477227117557167,0.7914398356727474,0.06029712825274334,1.3560857419810455,11.412965831875596,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,3.0,0.8,2.0,0.33,0.6067631992022908,0.8406864107354397,0.3473494445281952,0.2369949497679555,2.0046108357648573,6.1915057931091555,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,1.0,0.8,2.0,0.33,0.8580124908560625,1.0565529650299652,0.679308081552643,0.15925585434415185,2.0413338749943803,6.301643638966122,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.0,1.5,2.0,0.8,2.0,0.33,1.1674793300512207,1.3146129406240092,0.978932994208575,0.12565708645097853,1.553580335615543,14.223321859152453,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.0,1.5,0.0,1.0,1.5,0.33,1.47412500077002,1.954235073658299,1.2875897458973051,0.16808335411116765,1.6046115166491024,11.585082357590963,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,200.0,2.0,3.0,0.0,0.8,2.0,0.5,1.8772232375911466,2.561988832252414,1.8450970445621773,0.08450052734198661,1.3298170227946164,7.115771230974474,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,200.0,2.0,2.0,1.0,0.8,1.5,0.33,1.6546778115382526,1.894795461213683,1.2852212215169392,0.24720964937512097,1.6948331156333938,9.624744030976085,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.5,2.0,3.0,0.8,2.0,0.33,0.5297858562042824,0.6273541326750399,0.26553576092601383,0.23260277711541244,2.0205074273122823,5.666951728129165,,,,,,,,,,
NZDUSD,1h,V3_TF,40.0,50.0,1.0,3.0,1.0,1.2,1.5,0.33,1.2792154204817585,1.5813596945934,0.7919778845061888,0.1827227625618521,1.181513244294153,9.748200069856361,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.5,1.5,0.0,1.0,1.5,0.33,1.8020026259335307,2.172514046967279,1.7387087687686575,0.1747096317482174,2.0783471854346742,10.29873267450021,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,3.0,0.8,2.0,0.33,1.448122792411683,1.7132843121925223,1.3403924331342285,0.15981921020623485,1.8275415189865818,5.212404932120018,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,1.0,1.2,1.5,0.5,1.8872451808362574,2.2397492864466324,1.6947952466896836,0.11820982154869797,2.1103593160976297,7.17871906241336,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.0,3.0,2.0,1.0,2.0,0.33,0.8911334273192297,1.2159962001080669,0.8111313724301253,0.06386132271270809,1.6925297451873074,9.129244706567642,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.5,1.5,2.0,0.8,2.0,0.33,1.8747247943985927,2.373257971462073,1.7769042328378852,0.2397825998456633,2.2645699575869678,9.840028001259258,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,100.0,1.0,3.0,3.0,0.8,2.0,0.33,0.7446928766594048,1.0256675902101506,0.6517125332101016,0.07299937682503375,2.05682923009273,14.967182719156325,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,0.0,1.0,1.5,0.33,1.2046569860188736,1.5230562355473096,1.02390633396283,0.22052274411091904,2.4315554888618696,9.892639406094812,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.0,1.5,3.0,1.0,2.0,0.5,1.8557985011647495,2.325028705400648,1.3056944304243778,0.10226660057812592,2.2380958229150725,9.805607991444846,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.0,1.5,0.0,1.0,1.5,0.33,0.8330559125397639,1.0724863455512939,0.43602594208594175,0.07487241804620595,2.430886413684001,6.150577195995578,,,,,,,,,,
NZDUSD,1h,V3_TF,20.0,50.0,1.5,1.5,2.0,1.0,2.0,0.33,1.5934232566631135,2.087840399408165,0.8957895419697826,0.20037212458635634,1.5889072101094686,6.047714013676303,,,,,,,,,,
NZDUSD,1h,V3_TF,60.0,50.0,1.5,3.0,1.0,1.2,2.0,0.33,1.9831994239048223,2.653271293324163,1.9144491613211305,0.09876081556077398,1.513818767523194,11.284465571398709,,,,,,,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.2885129104731883,1.5980990028549291,1.2756181123202126,0.23308139328238764,1.8998582984797971,5.914618203587714,7.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.3967995301383294,1.865207811864302,1.3125363135871306,0.15439152219720878,1.5996816236040274,7.803258387780327,7.0,"[25, 75]",20.0,2.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.810071539363613,2.3307279128604157,1.1562088522355487,0.13587377103553805,1.901717596872706,12.187888432684742,7.0,"[25, 75]",20.0,2.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.9820417173425102,1.2762289742546868,0.7721566921472884,0.23717529559223532,2.367707428323125,10.037571514097472,7.0,"[25, 75]",20.0,2.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.2133169091096496,1.4508677239087526,0.7801555123415032,0.16860324238499463,2.02122167566574,12.275125667508213,7.0,"[25, 75]",20.0,2.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.797843301195968,2.0754320063695086,1.3690415987834166,0.104857913359875,1.7329486006656882,6.014389704213512,7.0,"[25, 75]",20.0,2.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.464647331250549,2.0320200013808583,1.4145053099849694,0.17472365648352572,2.3513001563017495,8.227836247689385,7.0,"[25, 75]",20.0,2.5,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.980776054061828,1.0842239430034686,0.9025556937668963,0.1366611753385414,1.3833015817577095,8.834596569011595,7.0,"[25, 75]",20.0,2.5,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.2147385736431735,1.6969389367412888,0.8365116087918002,0.21497126005194644,1.9676063263221077,5.3787119244562085,7.0,"[25, 75]",20.0,2.5,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.8713882365112726,1.091708021524254,0.4612855542197566,0.1285695979826557,1.713816265941614,9.547245276987535,7.0,"[25, 75]",20.0,2.5,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.970571439329166,2.4059061013511207,1.411994483648277,0.073886386501115,1.5237192867843996,8.410067578303416,7.0,"[25, 75]",20.0,2.5,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.27009184410371,1.6667316041661249,0.9890432746445301,0.23430926604271196,2.4587631516508592,6.128680399851293,7.0,"[25, 75]",20.0,2.5,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0183906222773536,1.1821401616323968,0.7403393762773407,0.12151744745559478,1.3710129213183024,5.8004038269016664,7.0,"[25, 75]",20.0,3.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.1171702611482595,1.254606750013679,0.7202038309522959,0.09315242528396944,1.681606564935131,13.435514150228112,7.0,"[25, 75]",20.0,3.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.4520918981190991,1.9260235497987601,1.3825138612158285,0.2124525147244553,1.7282291458147834,6.705563721220155,7.0,"[25, 75]",20.0,3.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9821809380971893,2.3600657190936123,1.9037184003451877,0.20591585296306486,1.470276715301703,7.033461845804068,7.0,"[25, 75]",20.0,3.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.6534933574640953,2.2519353096080845,1.490180811452221,0.05174274746428971,1.2244290775319329,11.100064091014907,7.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9553983098082093,2.7021416190852094,1.125966152207874,0.13546718767757981,2.2545061020939796,13.103145311830328,7.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0037177879140535,1.3361315788005812,0.9324813243503456,0.06612850401068243,1.462708820619315,14.711667993780317,7.0,"[20, 80]",20.0,2.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0880206812753348,1.4771333334265706,0.6973942793035981,0.1693926956830682,1.5176107014502707,13.721623654269207,7.0,"[20, 80]",20.0,2.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.1782088310355285,1.3248310025875216,0.8507793791433532,0.1362596945689929,1.2267879611518318,13.184004130257852,7.0,"[20, 80]",20.0,2.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9461890070159382,2.5101743781974206,1.7157141901214636,0.13964359409595845,1.5686371644636108,6.151782165294063,7.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.94576690905557,2.4685108437116847,1.4839370872379611,0.1593047682680347,1.6252516476492878,8.925038511832234,7.0,"[20, 80]",20.0,2.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.1139549543753111,1.3459899470214993,0.9437256778562445,0.2146836011631404,1.768481748828132,5.286612778829273,7.0,"[20, 80]",20.0,2.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.9451926949236261,1.2867474761315139,0.4872424106923594,0.17081587896274503,2.343821485769361,7.822103774835502,7.0,"[20, 80]",20.0,2.5,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.599100726013512,0.7363261087171564,0.37993099950619746,0.24012383157843115,2.1832506439082913,9.14229141925412,7.0,"[20, 80]",20.0,2.5,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.3123599038681735,1.6042358508611116,1.2606475117933764,0.0563381419528469,1.1513398686627665,10.02769757510492,7.0,"[20, 80]",20.0,2.5,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.607716640889925,0.7928427273300565,0.6036881505495243,0.11956652856225668,1.3543829065215727,5.308796502718317,7.0,"[20, 80]",20.0,2.5,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.6904826926044543,0.8626065857787444,0.3635775777899957,0.24360323894769725,1.9380786974295927,5.442025417313493,7.0,"[20, 80]",20.0,2.5,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.2453434489427408,1.5451449768077108,0.7325617280569363,0.12863243724596155,1.4109230461725013,6.096244252203517,7.0,"[20, 80]",20.0,2.5,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8496878038500495,2.307124707541798,1.52504817705938,0.2305591243927701,1.398001544116973,11.955954185711448,7.0,"[20, 80]",20.0,3.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.1892144381694782,1.4838244860582726,0.5995602932405063,0.11568797890333793,2.1683754521222474,7.363583350102526,7.0,"[20, 80]",20.0,3.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.6919855183537207,2.111813256481689,1.423162066232415,0.15115311089633943,1.4971879482707253,11.748429214611575,7.0,"[20, 80]",20.0,3.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.854636894326942,2.273430691044779,1.3266830389243511,0.23705580957788702,1.7912112452347042,12.628955765099047,7.0,"[20, 80]",20.0,3.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.1152661761511138,1.3473925984514625,0.638149966358709,0.14631473446751977,1.8239183368513485,12.755246484776436,7.0,"[20, 80]",20.0,3.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.7694030241113228,2.2827781849833606,1.27709570965273,0.087451630387963,2.1556183863657026,10.80626729935721,7.0,"[20, 80]",20.0,3.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.452999662228562,1.7091550848661659,1.0053434119787017,0.05437042638762442,2.050323111030633,12.738876139531575,14.0,"[25, 75]",20.0,2.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.7401933760787516,1.0246927128193757,0.5720223185455686,0.19240041359541493,1.771507829215442,9.608424473733862,14.0,"[25, 75]",20.0,2.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9994173889122933,2.264155849222759,1.7666483224115126,0.2363403616900523,1.6713188097188452,6.922472129748204,14.0,"[25, 75]",20.0,2.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0390340055431908,1.3137041564825218,0.9507145998556095,0.19686926730222765,1.70455355485162,5.865913927972489,14.0,"[25, 75]",20.0,2.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.54405712897708,1.8373656091238297,1.2818777450451722,0.0963193633488433,1.1616733097961371,10.240787112892964,14.0,"[25, 75]",20.0,2.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0286197356519085,1.357068719433552,0.5283891056136331,0.22728837362589432,1.668373681850947,10.293237641807785,14.0,"[25, 75]",20.0,2.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0482791379340008,1.153980190798719,0.6562398399961483,0.2231615015793385,1.8203414215828033,7.99498625761443,14.0,"[25, 75]",20.0,2.5,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.6945528737625346,0.9567209300945205,0.4415352501663514,0.07847670339123669,2.452289781082889,12.60246141035931,14.0,"[25, 75]",20.0,2.5,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.577013768575415,1.7361660345018484,1.4947685086920004,0.09592215778952036,1.267565710688506,5.636079053964282,14.0,"[25, 75]",20.0,2.5,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.861641536441116,2.1601854280389636,1.3795062689409654,0.2034418718850486,1.2043490429769204,11.552195787437075,14.0,"[25, 75]",20.0,2.5,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.6984578977612925,0.9413676725388415,0.3865922193438871,0.24934446506594715,2.3919069326494613,8.528240804355127,14.0,"[25, 75]",20.0,2.5,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.207614998762423,1.4346425862034529,1.1634620320894684,0.19942594338270075,1.2047834027854352,12.129602372296516,14.0,"[25, 75]",20.0,2.5,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.7726552129628321,2.191532619435309,1.4346239007537722,0.22863909289724244,1.9962697446170046,11.26010916227611,14.0,"[25, 75]",20.0,3.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0551005222226304,1.3147756621332165,0.8996374605292021,0.08173718126361368,1.6805466805026428,8.78214605789349,14.0,"[25, 75]",20.0,3.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.961170574922541,2.539394109881883,1.8237707270301877,0.08613322870883366,1.9830813611272573,8.832545584538062,14.0,"[25, 75]",20.0,3.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8690037446311962,2.600310354262588,1.2249188037458527,0.17281058575820563,2.3731876365527746,11.794250499762391,14.0,"[25, 75]",20.0,3.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.7551013760414893,2.359831236473188,1.2247403112714694,0.07915405432250554,1.471914797820555,14.765547872122278,14.0,"[25, 75]",20.0,3.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.5561944459346985,0.7535606092692427,0.3539212121523272,0.22015897534480816,1.333172261395589,9.617295736953126,14.0,"[25, 75]",20.0,3.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.924078417784895,2.531864539688511,1.6784768970982054,0.2194573098038518,1.9607560452163648,5.04867548491034,14.0,"[20, 80]",20.0,2.0,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.738118442823232,2.072758841318666,1.4813404091623952,0.12635387227781764,2.4723644881940885,11.773454564867528,14.0,"[20, 80]",20.0,2.0,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8928363674286854,2.5755423898668726,1.3301148203883466,0.08630356060540068,1.4994178959641113,10.000802498723395,14.0,"[20, 80]",20.0,2.0,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8384534579183915,2.5089988818851934,1.6646557423494521,0.10254046053242527,1.3782379498762733,7.920878013660552,14.0,"[20, 80]",20.0,2.0,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.9827833832632238,2.266438495301835,1.3316470370933835,0.24196808001431974,1.8231029233348908,9.494728117661346,14.0,"[20, 80]",20.0,2.0,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8128042459600426,2.239978533435015,1.2609422966575852,0.126586998626246,1.759185745748698,14.185920243720915,14.0,"[20, 80]",20.0,2.0,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.1100088600501332,1.5346353797044336,1.0400394035411464,0.23646460768565847,1.1696790297798183,13.146003312463932,14.0,"[20, 80]",20.0,2.5,midband,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.7714383156137807,0.9215170246031977,0.6817622484101336,0.20725868029717032,2.387937013802916,5.285343222931758,14.0,"[20, 80]",20.0,2.5,midband,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.5679646844489292,2.051185660526815,0.7982057669002605,0.17531906563790323,2.044409052081594,12.475574820128507,14.0,"[20, 80]",20.0,2.5,midband,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.0044978694456004,1.1993869629616982,0.8162187682915892,0.22865219271204307,1.479607765084505,6.353368020195163,14.0,"[20, 80]",20.0,2.5,sma,0.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,0.8416206582256269,1.0221814668713858,0.6232066298988779,0.15455279219176277,1.3578504045564628,14.54774919803431,14.0,"[20, 80]",20.0,2.5,sma,1.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.2180617475628102,1.5272292038206676,0.8896729390265884,0.07217719234841197,1.7239236713682116,14.135045183308968,14.0,"[20, 80]",20.0,2.5,sma,2.0,,,,
NZDUSD,1h,V3_MR,,,,,,,,,1.8010212825889524,2.2145963246520797,1.0319826654607533,0.2326534072124728,1.3141877308710352,7.821883197004814,14.0,"[20, 80]",20.0,3.0,midband,0.0,,,,
